"","LakeNo","Lake_Name","Ecoregion","Latitude","Longitude","Surface.Area..km2.","Max.Depth..m.","Mean.Depth..m.","Volume..m3.","WatershedArea..km2.","Crop","Grassland","Water","Forest","Urban","year","Ammonia-nitrogen (AS N)","Calcium carbonate (AS CACO3)","Chlorophyll a","Depth, Secchi disk depth","Depth, thermocline","Dissolved oxygen (DO)","Dissolved oxygen saturation","Fixed suspended solids","Inorganic nitrogen (nitrate and nitrite) (AS N)","Kjeldahl nitrogen (AS N)","Orthophosphate (AS P)","pH","Phycocyanin","Specific conductance","Temperature, water","Total dissolved solids","Total suspended solids","Turbidity","Total Phosphorus (AS P)","Cladocera","Copepoda","Rotifera","Daphnia","Total_Zoops","ppt","springT","MicrocystinDetect","Total nitrogen","N:P ratio"
"109",21,"Clear Lake","47b",43.12523923,-93.41469015,14.75,5.52,3.08,45306213.79,48.88,42.8,13.1,31.7,4.4,8,2018,0.0173333333333333,152.666666666667,11.3333333333333,0.8,1e-05,7.4,86.4333333333333,3.16666666666667,0.04,1.02666666666667,0.0058,8.2,19.6666666666667,348,23.1333333333333,226.333333333333,15.1666666666667,17.35,0.0551,15.9857887063333,2.71071779533333,0.451930618333333,12.8358982273333,19.14843712,539.455002784729,6.22733350594839,TRUE,1.06666666666667,42.8084289892043
"110",21,"Clear Lake","47b",43.12523923,-93.41469015,14.75,5.52,3.08,45306213.79,48.88,42.8,13.1,31.7,4.4,8,2019,0.0263166666666667,126.946666666667,10.71,0.62,1e-05,8.45,97.1166666666667,12,0.04,1.37678333333333,0.0145333333333333,8.18333333333333,26.3633333333333,322.073333333333,22.3133333333333,209.313333333333,23.6666666666667,11.03,0.0467833333333333,145.073333333333,22.1233333333333,0.0933333333333333,197.965,167.29,561.417007446289,5.76126639048258,TRUE,1.41678333333333,66.9675549013625
"111",21,"Clear Lake","47b",43.12523923,-93.41469015,14.75,5.52,3.08,45306213.79,48.88,42.8,13.1,31.7,4.4,8,2020,0.0057,137,25,0.766666666666667,0,9.1,112.45,4,0.06,0.61,0.0078,8.26666666666667,38.5333333333333,347,22.1666666666667,225.333333333333,11.2,5.26666666666667,0.0342666666666667,82.020474,39.2372536666667,86.6691853333333,36.417603,207.926913,526.309995651245,7.47789978981018,TRUE,0.67,43.2369557300283
"112",21,"Clear Lake","47b",43.12523923,-93.41469015,14.75,5.52,3.08,45306213.79,48.88,42.8,13.1,31.7,4.4,8,2021,0.0173333333333333,107.793333333333,33.9094766666667,0.583333333333333,0,8.70002933333333,99.5393133333333,4.66666666666667,0.165333333333333,1.08,0.01,8.544201,62.85702,261.2954,22.0370366666667,169.902466666667,19.3333333333333,11.5305293333333,0.0556666666666667,NA,NA,NA,NA,NA,305.770490169525,8.80716633796692,TRUE,1.24533333333333,49.4700742015647
"113",21,"Clear Lake","47b",43.12523923,-93.41469015,14.75,5.52,3.08,45306213.79,48.88,42.8,13.1,31.7,4.4,8,2022,0.0296666666666667,140.296666666667,25.8,0.566666666666667,0,8.31666666666667,94.06,15,0.204,1.52,0.051,8.43,158.453333333333,324.166666666667,21.8666666666667,210.766666666667,20.3333333333333,6.06666666666667,0.0893333333333333,NA,NA,NA,NA,NA,NA,NA,FALSE,1.724,42.675231680535
"114",22,"Cold Springs Lake","47e",41.29207916,-95.08743176,0.06,4.72,2.1,126555.048,0.04,0.6,8.1,40.4,44.3,6.6,2017,0.0353333333333333,122,5.2,1.66666666666667,2.1,8.46666666666667,106.3,11.2,0.246666666666667,0.986666666666667,0.0048,8.9,5.1,226,26.9,146.666666666667,24.6666666666667,1.56666666666667,0.0457,64.1408083293333,86.9625816103333,1.44769559633333,59.2756763526667,152.551085536,496.920003890991,10.2396669387817,TRUE,1.23333333333333,59.6782988103739
"115",22,"Cold Springs Lake","47e",41.29207916,-95.08743176,0.06,4.72,2.1,126555.048,0.04,0.6,8.1,40.4,44.3,6.6,2018,0.0566666666666667,113,17.3333333333333,0.9,1.90000333333333,5.8,71.1333333333333,5.4,0.146666666666667,0.79,0.0078,7.96666666666667,29.3333333333333,311.333333333333,24.8333333333333,202.333333333333,11.1666666666667,8.01666666666667,0.0763333333333333,10.86075669,13.8831238553333,0.795453350333333,10.86075669,18.2988294356667,370.965997695923,9.32600053151449,TRUE,0.936666666666667,27.1345736988025
"116",22,"Cold Springs Lake","47e",41.29207916,-95.08743176,0.06,4.72,2.1,126555.048,0.04,0.6,8.1,40.4,44.3,6.6,2019,0.0404833333333333,105.406666666667,4.46666666666667,2.13333333333333,1.96667,8.64333333333333,105.373333333333,1.06666666666667,0.19215,0.332216666666667,0.0108,8.37,18.26,274.856666666667,25.12,178.61,2.9,0.93,0.0289,243.113333333333,17.1333333333333,0.243333333333333,227.363333333333,260.49,576.654996871948,8.0672997534275,FALSE,0.524366666666667,40.12263056147
"117",22,"Cold Springs Lake","47e",41.29207916,-95.08743176,0.06,4.72,2.1,126555.048,0.04,0.6,8.1,40.4,44.3,6.6,2020,0.0522333333333333,111.666666666667,21.8,1.8,1.63333333333333,12.1,143.266666666667,4.6,0.13,0.966666666666667,0.0120666666666667,8.83333333333333,35.3666666666667,262.333333333333,23.6333333333333,170.666666666667,6.73333333333333,3.2,0.0351,110.477266666667,237.517362,20.237519,110.477266666667,368.232147666667,374.800006866455,9.38883288701375,TRUE,1.09666666666667,69.0907158006942
"118",22,"Cold Springs Lake","47e",41.29207916,-95.08743176,0.06,4.72,2.1,126555.048,0.04,0.6,8.1,40.4,44.3,6.6,2021,0.0756666666666667,101.85,7.41781566666667,2.80833333333333,2.2,6.68759266666667,79.63704,3.8,0.392333333333333,0.900666666666667,0.01,8.320741,53.7081933333333,257.777766666667,24.1728366666667,167.629633333333,5.03333333333333,18.001111,0.0256666666666667,NA,NA,NA,NA,NA,376.800189971924,10.3625332514445,FALSE,1.293,111.398981399838
"119",22,"Cold Springs Lake","47e",41.29207916,-95.08743176,0.06,4.72,2.1,126555.048,0.04,0.6,8.1,40.4,44.3,6.6,2022,0.112333333333333,136.043333333333,30.1,0.933333333333333,2.02333333333333,7.18,88.83,9.5,0.365,2.255,0.0373333333333333,8.17666666666667,230.576666666667,311.633333333333,25.6666666666667,202.533333333333,14.1666666666667,5.96666666666667,0.0526666666666667,NA,NA,NA,NA,NA,NA,NA,FALSE,2.62,110.006316913876
"120",24,"Crawford Creek Impoundment","47e",42.27584708,-95.60691838,0.25,8.47,2.9,741444.828,9.58,54.8,38.7,4.1,1.2,1.1,2017,0.0323333333333333,188.333333333333,8.76666666666667,1.36666666666667,3.46667,7.03333333333333,81.9666666666667,1.53333333333333,0.0933333333333333,0.93,0.0048,8.4,10.4333333333333,428.666666666667,22.5333333333333,278.666666666667,4.6,7.2,0.0513,18.392864728,67.0324215816667,1.094569461,15.132101989,86.5198557706667,440.794002532959,8.68566727638245,FALSE,1.02333333333333,44.1115096401488
"121",24,"Crawford Creek Impoundment","47e",42.27584708,-95.60691838,0.25,8.47,2.9,741444.828,9.58,54.8,38.7,4.1,1.2,1.1,2018,0.134,145.333333333333,17.1333333333333,1.7,1.70000333333333,9.33333333333333,110.6,1.63333333333333,0.393333333333333,1.03333333333333,0.0145666666666667,8.46666666666667,16.3333333333333,420.333333333333,22.5333333333333,273.333333333333,11.1666666666667,24,0.0849333333333333,77.219492891,88.7888729183333,2.49389803633333,148.5990214,142.762432882,399.578996181488,7.96533342202505,TRUE,1.42666666666667,37.1446705442973
"122",24,"Crawford Creek Impoundment","47e",42.27584708,-95.60691838,0.25,8.47,2.9,741444.828,9.58,54.8,38.7,4.1,1.2,1.1,2019,0.365266666666667,126.786666666667,13.99,1.14333333333333,2.66667,8.27333333333333,97.25,4.4,0.04,0.97745,0.0108,8.37333333333333,27.8333333333333,376.49,22.79,244.75,6.33333333333333,5.85666666666667,0.0579166666666667,42.975,64.3,0.46,42.81,93.41,493.267000747728,6.66530005137126,TRUE,1.01745,38.8473754489662
"123",24,"Crawford Creek Impoundment","47e",42.27584708,-95.60691838,0.25,8.47,2.9,741444.828,9.58,54.8,38.7,4.1,1.2,1.1,2020,0.0301333333333333,142.333333333333,49.4666666666667,1.23333333333333,5.63333333333333,9.43333333333333,113.6,1.4,0.123333333333333,1.45666666666667,0.0078,8.63333333333333,83.4666666666667,424.666666666667,23.6666666666667,276,31.3333333333333,12.95,0.0576333333333333,180.356365333333,70.2215166666667,8.38732066666667,140.620804,258.965202666667,408.348998069763,8.36863327026367,TRUE,1.58,60.6227333329947
"124",24,"Crawford Creek Impoundment","47e",42.27584708,-95.60691838,0.25,8.47,2.9,741444.828,9.58,54.8,38.7,4.1,1.2,1.1,2021,0.0183333333333333,130.96,33.1549576666667,2.40833333333333,4.3,8.65661433333333,99.0338466666667,3.8,0.456666666666667,0.86,0.01,9.00291,28.4126833333333,336.490733333333,22.47237,218.746066666667,6.2,7.74730033333333,0.0563333333333333,NA,NA,NA,NA,NA,374.558591842651,9.56666628519694,TRUE,1.31666666666667,51.6847662390276
"125",24,"Crawford Creek Impoundment","47e",42.27584708,-95.60691838,0.25,8.47,2.9,741444.828,9.58,54.8,38.7,4.1,1.2,1.1,2022,0.0406666666666667,162.043333333333,23.0666666666667,1.26666666666667,2.46666666666667,9.48333333333333,117.536666666667,5.6,0.1675,1.7,0.051,9.11333333333333,131.52,434.433333333333,25.1666666666667,282.266666666667,9.66666666666667,9.96666666666667,0.074,NA,NA,NA,NA,NA,NA,NA,TRUE,1.8675,55.8060207348064
"126",25,"Crystal Lake","47b",43.23026848,-93.79239214,1.07,5.61,2.29,2445990.84,7.41,59.1,25.1,13,1.6,1.1,2017,0.0206666666666667,141,16.1,0.7,1.50000666666667,8.1,95.1666666666667,4.23333333333333,0.16,1.59,0.0048,8.63333333333333,50.1,287.333333333333,23.5,187,25.2,70.7666666666667,0.105,64.9210233743333,46.732419836,1.05962752966667,56.592637436,112.71307074,504.22500038147,7.53566701710224,TRUE,1.75,36.8553818328931
"127",25,"Crystal Lake","47b",43.23026848,-93.79239214,1.07,5.61,2.29,2445990.84,7.41,59.1,25.1,13,1.6,1.1,2018,0.083,105.333333333333,34.6666666666667,0.6,1.20000666666667,6.43333333333333,76.0333333333333,3.4,0.06,1.48666666666667,0.0121,8.8,25.6666666666667,289.333333333333,23.2333333333333,188,17.3333333333333,28.25,0.1101,149.485633421,45.8519370243333,4.56745855033333,148.042881115,150.076484522,495.626996994019,6.3550005753835,TRUE,1.54666666666667,31.0643000371706
"128",25,"Crystal Lake","47b",43.23026848,-93.79239214,1.07,5.61,2.29,2445990.84,7.41,59.1,25.1,13,1.6,1.1,2019,0.06995,110.546666666667,26.0033333333333,0.316666666666667,1e-05,8.59,100.68,18,0.1167,2.78216666666667,0.01405,8.74333333333333,49.7966666666667,285.77,23.3133333333333,185.803333333333,39.6666666666667,25.83,0.187683333333333,473.706666666667,50.77,1.23666666666667,144.473333333333,525.713333333333,582.978992462158,5.74783301353455,TRUE,2.89886666666667,34.1550320910688
"129",25,"Crystal Lake","47b",43.23026848,-93.79239214,1.07,5.61,2.29,2445990.84,7.41,59.1,25.1,13,1.6,1.1,2020,0.0205,127.333333333333,102.8,0.6,0.733333333333333,11.15,140.45,3.53333333333333,0.06,1.61333333333333,0.0208,8.7,129.033333333333,315.666666666667,22.7,205,17.7333333333333,26,0.152466666666667,221.452745333333,78.626885,1.17326366666667,17.247361,301.252894,463.29599571228,7.47013330459595,TRUE,1.67333333333333,24.2694381461902
"130",25,"Crystal Lake","47b",43.23026848,-93.79239214,1.07,5.61,2.29,2445990.84,7.41,59.1,25.1,13,1.6,1.1,2021,0.0816666666666667,110.623333333333,52.74673,0.575,1.1,7.767675,89.5389366666667,4.53333333333333,0.293,1.57,0.01,8.52840333333333,150.742873333333,274.0672,22.40974,178.0392,14,13.9451553333333,0.11,NA,NA,NA,NA,NA,304.333393096924,8.61943324406942,TRUE,1.863,37.4517689207344
"131",25,"Crystal Lake","47b",43.23026848,-93.79239214,1.07,5.61,2.29,2445990.84,7.41,59.1,25.1,13,1.6,1.1,2022,0.0946666666666667,139.69,22.0333333333333,1.5,0,6.89333333333333,77.0766666666667,7.8,0.179,1.73,0.036,8.26333333333333,202.936666666667,349.966666666667,21.9333333333333,227.433333333333,9.33333333333333,5.36666666666667,0.0876666666666667,NA,NA,NA,NA,NA,NA,NA,TRUE,1.909,48.1530277772575
"132",28,"DeSoto Bend Lake","47d",41.53772766,-95.99849066,3.6,5.79,1.92,6909091.524,65.85,48.7,25.1,8,15.7,2.4,2017,0.00966666666666667,235,25,0.333333333333333,1e-05,7.23333333333333,85.4666666666667,8.66666666666667,0.04,1.46333333333333,0.0147,7.83333333333333,12,621,23.6333333333333,403.666666666667,22.3333333333333,44.5666666666667,0.181366666666667,2.268431321,3.064238651,2.61769018733333,1.953895512,5.15139061833333,478.064002990723,10.8226669629415,FALSE,1.50333333333333,18.3294731188768
"133",28,"DeSoto Bend Lake","47d",41.53772766,-95.99849066,3.6,5.79,1.92,6909091.524,65.85,48.7,25.1,8,15.7,2.4,2018,0.023,225,27.6666666666667,0.4,1e-05,7.1,83.3666666666667,8.16666666666667,0.04,1.13333333333333,0.0315666666666667,8.1,14.6666666666667,593.333333333333,23.7,385.666666666667,22.3333333333333,13.8,0.175166666666667,0,0,1.88446383933333,0,1.88446383933333,386.186995506287,9.86033368110657,FALSE,1.17333333333333,14.812286666236
"134",28,"DeSoto Bend Lake","47d",41.53772766,-95.99849066,3.6,5.79,1.92,6909091.524,65.85,48.7,25.1,8,15.7,2.4,2019,0.0048,207.01,1.21,0.38,1e-05,6.78,79.88,16,0.04,0.7581,0.0956,8.01,54.38,655.56,23.53,426.25,26,10.78,0.20535,NA,NA,NA,NA,NA,583.541990280151,8.74366648246845,FALSE,0.7981,8.59438429242716
"135",28,"DeSoto Bend Lake","47d",41.53772766,-95.99849066,3.6,5.79,1.92,6909091.524,65.85,48.7,25.1,8,15.7,2.4,2021,0.0216666666666667,216.073333333333,71.9630466666667,0.325,0,8.03058966666667,96.5462333333333,10.6666666666667,0.167666666666667,1.23966666666667,0.0176666666666667,8.45094866666667,93.56184,538.493666666667,24.99079,350.030766666667,22.8333333333333,11.6336066666667,0.171666666666667,NA,NA,NA,NA,NA,479.390193939209,11.2649995485942,FALSE,1.40733333333333,18.1285540308902
"136",28,"DeSoto Bend Lake","47d",41.53772766,-95.99849066,3.6,5.79,1.92,6909091.524,65.85,48.7,25.1,8,15.7,2.4,2022,0.0446666666666667,294.368333333333,107.6,0.3,0,6.7,83.09,14,0.1905,2.09,0.0923333333333333,8.45666666666667,233.193333333333,622.466666666667,26.2333333333333,404.6,28.3333333333333,17.9333333333333,0.313,NA,NA,NA,NA,NA,NA,NA,FALSE,2.2805,16.1115715533379
"137",29,"Diamond Lake","47f",41.58482817,-92.55604939,0.4,6.04,2.19,880828.068,11.04,52.6,28.9,5.3,8.3,4.8,2017,0.130666666666667,129.333333333333,25.6666666666667,0.566666666666667,3.66666666666667,8.1,93.8666666666667,13,0.846666666666667,1.36333333333333,0.00653333333333333,8.36666666666667,24.3333333333333,313,22.8666666666667,203.333333333333,18.6666666666667,12.3666666666667,0.0957,87.5503966356667,77.2269623063333,3.01894068466667,86.0170171506667,167.796299626667,476.41999912262,9.69800066947937,FALSE,2.21,51.0660776493377
"138",29,"Diamond Lake","47f",41.58482817,-92.55604939,0.4,6.04,2.19,880828.068,11.04,52.6,28.9,5.3,8.3,4.8,2018,0.201333333333333,91.3333333333333,16.6666666666667,0.466666666666667,0.83334,6.3,75.5333333333333,13.3333333333333,0.193333333333333,1.57333333333333,0.0416333333333333,7.9,48.6666666666667,302.666666666667,23.1,196.666666666667,21.6666666666667,34.57,0.1516,72.1198136353333,90.8762622673333,1.740159973,58.719737055,164.736235875667,379.223999977112,8.72400033473969,FALSE,1.76666666666667,25.7695941575638
"139",29,"Diamond Lake","47f",41.58482817,-92.55604939,0.4,6.04,2.19,880828.068,11.04,52.6,28.9,5.3,8.3,4.8,2019,0.0658,103.926666666667,6.47666666666667,0.603333333333333,3.26666666666667,9.52666666666667,115.886666666667,7,0.442516666666667,0.784516666666667,0.0108,8.32,24.26,281.76,25.1366666666667,183.176666666667,18.3333333333333,11.61,0.0624,86.15,833.046666666667,0.193333333333333,81.22,919.39,782.864009857178,7.88613303999106,TRUE,1.22703333333333,43.4834442516227
"140",29,"Diamond Lake","47f",41.58482817,-92.55604939,0.4,6.04,2.19,880828.068,11.04,52.6,28.9,5.3,8.3,4.8,2020,0.1678,118,81.5666666666667,0.4,2.5,9.93333333333333,114,7.3,0.493333333333333,1.05,0.0078,8.4,59.7,324.666666666667,22.5,211,14.1333333333333,13.8,0.069,55.534633,323.001210666667,18.6401016666667,41.2863596666667,397.175945333333,427.571001529694,9.37346649169922,FALSE,1.54333333333333,49.4609906916797
"141",29,"Diamond Lake","47f",41.58482817,-92.55604939,0.4,6.04,2.19,880828.068,11.04,52.6,28.9,5.3,8.3,4.8,2021,0.0196666666666667,99.4233333333333,42.09665,0.583333333333333,3.13333333333333,7.90744433333333,98.1055566666667,6.1,0.374,0.906,0.01,8.47594433333333,100.14598,282.674433333333,26.0376533333333,183.527766666667,9,12.701,0.0686666666666667,NA,NA,NA,NA,NA,417.568193435669,10.4754996299744,TRUE,1.28,41.2207765742649
"142",29,"Diamond Lake","47f",41.58482817,-92.55604939,0.4,6.04,2.19,880828.068,11.04,52.6,28.9,5.3,8.3,4.8,2022,0.366333333333333,104.73,28.1666666666667,0.566666666666667,2.2,8.11666666666667,95.93,5.13333333333333,0.1955,1.55,0.038,8.01,199.883333333333,307.066666666667,23.7333333333333,199.6,13.6666666666667,16.6666666666667,0.100333333333333,NA,NA,NA,NA,NA,NA,NA,TRUE,1.7455,38.4704067045737
"143",30,"Dog Creek Lake","47a",42.93639931,-95.46741722,0.15,6.61,2.01,312070.44,11.6,70.5,25.1,1.6,1.6,1.1,2017,0.11,170.333333333333,9.43333333333333,1.3,3.06666666666667,7.86666666666667,88.3,2.06666666666667,2.24666666666667,1.30333333333333,0.00653333333333333,8.36666666666667,53.1,428.333333333333,21.9,278.333333333333,4.26666666666667,5.5,0.0504666666666667,42.7381458623333,45.6553199333333,0.86304926,25.9232841613333,89.2565150556667,407.410005569458,8.22900036970774,FALSE,3.55,155.55210694332
"144",30,"Dog Creek Lake","47a",42.93639931,-95.46741722,0.15,6.61,2.01,312070.44,11.6,70.5,25.1,1.6,1.6,1.1,2018,0.0236666666666667,166.666666666667,10.6666666666667,2.1,1.03333666666667,7.43333333333333,89.9333333333333,4.56666666666667,2.98,0.693333333333333,0.00583333333333333,7.63333333333333,16,434.333333333333,24.0666666666667,282.333333333333,11.6666666666667,12.225,0.0440333333333333,36.6733811963333,15.7150237583333,8.48397616833333,8.495735307,60.872381123,411.610998868942,7.21833393971125,TRUE,3.67333333333333,184.47220641869
"145",30,"Dog Creek Lake","47a",42.93639931,-95.46741722,0.15,6.61,2.01,312070.44,11.6,70.5,25.1,1.6,1.6,1.1,2019,0.0424666666666667,139.233333333333,12.9666666666667,0.758333333333333,1.56667,8.88333333333333,99.8566666666667,1.2,3.02753333333333,0.753966666666667,0.0108,7.95333333333333,58.78,500.423333333333,20.43,325.236666666667,5.4,9.06666666666667,0.0597666666666667,52.01,32.0466666666667,0.783333333333333,48.8833333333333,84.84,553.684003829956,6.1814664999644,FALSE,3.7815,139.912731467905
"146",30,"Dog Creek Lake","47a",42.93639931,-95.46741722,0.15,6.61,2.01,312070.44,11.6,70.5,25.1,1.6,1.6,1.1,2021,0.044,124.71,21.4120926666667,1.34166666666667,2.6,8.46154766666667,102.156766666667,3.8,0.244333333333333,1.59,0.01,8.63755966666667,64.78913,315.605566666667,24.64407,205.081333333333,6.16666666666667,5.53865233333333,0.043,NA,NA,NA,NA,NA,320.197491645813,9.17679945627848,FALSE,1.83433333333333,94.3326354541445
"147",30,"Dog Creek Lake","47a",42.93639931,-95.46741722,0.15,6.61,2.01,312070.44,11.6,70.5,25.1,1.6,1.6,1.1,2022,0.0626666666666667,143.226666666667,28.6333333333333,1.2,4.1,7.36,83.4166666666667,3.6,0.1725,1.31,0.051,8.52333333333333,111.58,409,21.6666666666667,265.7,4,3.43333333333333,0.066,NA,NA,NA,NA,NA,NA,NA,FALSE,1.4825,49.6710032429673
"148",31,"Don Williams Lake","47b",42.11233304,-94.02007623,0.63,12.56,4.36,2769162.6,78.46,86.7,10.7,0.9,0.6,1.2,2017,0.112666666666667,191,15.3333333333333,0.9,4.9,8.63333333333333,103.6,2.86666666666667,5.96666666666667,1.10333333333333,0.0048,8.26666666666667,52,469,23.6666666666667,304.666666666667,7.66666666666667,16.8666666666667,0.0447,33.8843337313333,58.5196859416667,2.10327055266667,29.7288475373333,94.5072902256667,478.46600151062,9.21700040499369,FALSE,7.07,349.755100078596
"149",31,"Don Williams Lake","47b",42.11233304,-94.02007623,0.63,12.56,4.36,2769162.6,78.46,86.7,10.7,0.9,0.6,1.2,2018,0.081,156.666666666667,19,0.666666666666667,3.66666666666667,10.1333333333333,114.466666666667,5.66666666666667,6.78,1.00333333333333,0.0837666666666667,7.83333333333333,9.33333333333333,480,21.1,312,15.1666666666667,14,0.150033333333333,56.9646480186667,62.3425184406667,2.06332670066667,20.2363444786667,121.37049316,477.889002323151,8.34266738096873,FALSE,7.78333333333333,114.717595973968
"150",31,"Don Williams Lake","47b",42.11233304,-94.02007623,0.63,12.56,4.36,2769162.6,78.46,86.7,10.7,0.9,0.6,1.2,2019,0.0667333333333333,240.92,2.00666666666667,1.04333333333333,2.06667,7.97666666666667,90.32,1.2,4.81791666666667,0.78445,0.103516666666667,8.03,12.6433333333333,517.253333333333,20.0666666666667,336.186666666667,1.8,7.57333333333333,0.173966666666667,52.4966666666667,42.8533333333333,0.283333333333333,39.78,95.6333333333333,585.813003540039,7.47930002212524,FALSE,5.60236666666667,71.2127328611171
"151",31,"Don Williams Lake","47b",42.11233304,-94.02007623,0.63,12.56,4.36,2769162.6,78.46,86.7,10.7,0.9,0.6,1.2,2020,0.0707666666666667,144.333333333333,35.2,1.03333333333333,5.93333333333333,9.35,117.7,10.0666666666667,3.13,1.09,0.0078,8.06666666666667,38.9333333333333,431,23.1666666666667,280.333333333333,30,14.4,0.235666666666667,287.428824666667,104.933255333333,10.5924103333333,277.976691333333,402.954490333333,525.768010139465,8.95846637090047,FALSE,4.22,39.597380537858
"152",31,"Don Williams Lake","47b",42.11233304,-94.02007623,0.63,12.56,4.36,2769162.6,78.46,86.7,10.7,0.9,0.6,1.2,2021,0.0293333333333333,114.66,38.2772833333333,0.683333333333333,3.13333333333333,9.815238,114.419853333333,4.86666666666667,0.774,0.874333333333333,0.01,8.77142866666667,28.3738966666667,291.998433333333,22.9836866666667,189.880966666667,8.66666666666667,12.7404766666667,0.0506666666666667,NA,NA,NA,NA,NA,348.146189689636,10.2837664286296,FALSE,1.64833333333333,71.940735459338
"153",31,"Don Williams Lake","47b",42.11233304,-94.02007623,0.63,12.56,4.36,2769162.6,78.46,86.7,10.7,0.9,0.6,1.2,2022,0.095,176.343333333333,23.7,0.833333333333333,5.87333333333333,7.29,83.4,3.4,8.325,1.15,0.051,7.93,148.02,574.533333333333,21.5333333333333,373.433333333333,6.16666666666667,3.6,0.0613333333333333,NA,NA,NA,NA,NA,NA,NA,FALSE,9.475,341.613335413039
"154",32,"East Lake Osceola","40a",41.03245019,-93.74270229,0.06,4.66,2.01,111383.244,1,38.9,34,6,8.2,13,2017,0.163333333333333,114,4.1,0.666666666666667,2.13333333333333,6.53333333333333,77.0333333333333,4.53333333333333,0.16,2.04,0.198633333333333,8.53333333333333,83.1,272,23.2666666666667,176.666666666667,13.2666666666667,68.3,0.3472,125.292542026,117.909049846,3.74686714,70.82587385,246.948459012,422.610996246338,10.6096671422323,TRUE,2.2,14.0118387152704
"155",32,"East Lake Osceola","40a",41.03245019,-93.74270229,0.06,4.66,2.01,111383.244,1,38.9,34,6,8.2,13,2018,0.13,102.666666666667,36.3333333333333,1.2,1.40000333333333,5.1,62,4,0.04,1.14666666666667,0.110033333333333,7.96666666666667,25,300.666666666667,23.6333333333333,195.666666666667,15,15.9533333333333,0.279166666666667,16.051165598,16.8235922543333,5.78181552133333,7.3375199805,38.6565733736667,421.352993965149,9.73766748110453,TRUE,1.18666666666667,9.39977260836533
"156",32,"East Lake Osceola","40a",41.03245019,-93.74270229,0.06,4.66,2.01,111383.244,1,38.9,34,6,8.2,13,2019,0.124516666666667,115.546666666667,14.9,0.545,2.2,6.42333333333333,76.9866666666667,1.2,0.04,1.61565,0.1202,8.09333333333333,19.5033333333333,236.043333333333,23.9966666666667,153.456666666667,13.3333333333333,11.9,0.329333333333333,322.006666666667,462.043333333333,0.83,314.853333333333,784.88,770.164989471436,8.61646670103073,TRUE,1.65565,11.1169335300539
"157",32,"East Lake Osceola","40a",41.03245019,-93.74270229,0.06,4.66,2.01,111383.244,1,38.9,34,6,8.2,13,2020,0.0413,102,171.966666666667,0.733333333333333,2.16666666666667,6.1,77.45,5.13333333333333,1.48,2.60333333333333,0.186233333333333,8.03333333333333,187.4,270.666666666667,25.4333333333333,164.666666666667,16.8666666666667,40.05,0.430466666666667,120.496276333333,24.7053186666667,42.3789193333333,120.151602666667,187.580514333333,466.397009134293,9.96849981943766,TRUE,4.08333333333333,20.976231723073
"158",32,"East Lake Osceola","40a",41.03245019,-93.74270229,0.06,4.66,2.01,111383.244,1,38.9,34,6,8.2,13,2021,0.055,92.35,78.3826433333333,0.591666666666667,1.66666666666667,7.070967,83.4157766666667,4.93333333333333,0.23,2.06666666666667,0.0503333333333333,8.53721933333333,123.41614,190.334133333333,23.8308566666667,123.668433333333,14.3333333333333,17.0807966666667,0.234,NA,NA,NA,NA,NA,452.5465965271,10.9708998998006,FALSE,2.29666666666667,21.7037248571481
"159",32,"East Lake Osceola","40a",41.03245019,-93.74270229,0.06,4.66,2.01,111383.244,1,38.9,34,6,8.2,13,2022,0.028,128.77,50.1666666666667,0.733333333333333,0.533333333333333,8.97666666666667,111.276666666667,7.33333333333333,0.208,1.825,0.0741666666666667,8.67333333333333,126.173333333333,283.366666666667,26.2,184.033333333333,11.6666666666667,4.3,0.200666666666667,NA,NA,NA,NA,NA,NA,NA,FALSE,2.033,22.4034193154965
"160",33,"East Okoboji Lake","47b",43.38351301,-95.10813137,7.49,6.4,2.8,21253723.84,49.42,51.3,21.1,20.4,3.6,3.6,2017,0.0203333333333333,165,42,1.16666666666667,1e-05,7.93333333333333,89.8666666666667,3.36666666666667,0.06,1.23,0.0155666666666667,8.4,35,376.666666666667,21.5333333333333,245.333333333333,7.16666666666667,7.46666666666667,0.0773,179.019345703333,49.3938895963333,2.00455639166667,153.372954296667,230.417791691333,460.4850025177,7.39166704813639,TRUE,1.29,36.9030602052513
"161",33,"East Okoboji Lake","47b",43.38351301,-95.10813137,7.49,6.4,2.8,21253723.84,49.42,51.3,21.1,20.4,3.6,3.6,2018,0.0156666666666667,138,29,1.4,1.33334,9.36666666666667,112.2,2.06666666666667,0.06,1.06,0.0058,8.43333333333333,95,392.333333333333,24.5333333333333,255,14.3333333333333,46.5,0.0801333333333333,50.5368933106667,41.809128946,1.48829950466667,37.1526383796667,93.8343217613333,461.787003278732,5.99266715844472,TRUE,1.12,30.9070090578671
"162",33,"East Okoboji Lake","47b",43.38351301,-95.10813137,7.49,6.4,2.8,21253723.84,49.42,51.3,21.1,20.4,3.6,3.6,2019,0.00601666666666667,157.086666666667,6.60666666666667,0.886666666666667,1e-05,8.09666666666667,90.0033333333333,5.73333333333333,0.06285,0.646483333333333,0.0153666666666667,8.20333333333333,17.0633333333333,415.7,20.9366666666667,270.21,18,11.97,0.0753666666666667,26.61,10.7,0.456666666666667,18.44,37.7666666666667,649.073997497559,5.67016649246216,TRUE,0.709333333333333,20.8124509173984
